,Time,Reward,Deadline,Episode
971,27,19.0,8,51
972,28,21.0,7,51
973,29,23.0,6,51
974,30,22.5,5,51
975,31,22.0,4,51
976,32,24.0,3,51
977,33,23.0,2,51
978,34,25.0,1,51
979,35,24.5,0,51
980,0,-0.5,40,52
981,1,-1.0,39,52
982,2,-1.5,38,52
983,3,-2.0,37,52
984,4,-2.0,36,52
985,5,-2.5,35,52
986,6,-3.0,34,52
987,7,-3.5,33,52
988,8,-4.5,32,52
989,9,-2.5,31,52
990,10,-2.5,30,52
991,11,-2.5,29,52
992,12,-3.0,28,52
993,13,-3.5,27,52
994,14,-4.0,26,52
995,15,-4.5,25,52
996,16,-2.5,24,52
997,17,-3.0,23,52
998,18,-3.5,22,52
999,19,-1.5,21,52
1000,20,0.5,20,52
1001,21,0.0,19,52
1002,22,2.0,18,52
1003,23,1.5,17,52
1004,24,3.5,16,52
1005,25,3.0,15,52
1006,26,3.0,14,52
1007,27,5.0,13,52
1008,28,4.5,12,52
1009,29,6.5,11,52
1010,30,6.0,10,52
1011,31,5.5,9,52
1012,32,7.5,8,52
1013,33,9.5,7,52
1014,34,9.0,6,52
1015,35,11.0,5,52
1016,36,23.0,4,52
1017,0,2.0,20,53
1018,1,4.0,19,53
1019,2,3.5,18,53
1020,3,3.0,17,53
1021,4,2.5,16,53
1022,5,4.5,15,53
1023,6,4.0,14,53
1024,7,3.5,13,53
1025,8,5.5,12,53
1026,9,5.0,11,53
1027,10,7.0,10,53
1028,11,6.5,9,53
1029,12,8.5,8,53
1030,13,8.0,7,53
1031,14,7.5,6,53
1032,15,9.5,5,53
1033,16,11.5,4,53
1034,17,11.0,3,53
1035,18,13.0,2,53
1036,19,12.0,1,53
1037,20,11.5,0,53
1038,0,2.0,30,54
1039,1,1.5,29,54
1040,2,3.5,28,54
1041,3,3.0,27,54
1042,4,5.0,26,54
1043,5,7.0,25,54
1044,6,6.5,24,54
1045,7,8.5,23,54
1046,8,10.5,22,54
1047,9,12.5,21,54
1048,10,12.0,20,54
1049,11,14.0,19,54
1050,12,16.0,18,54
1051,13,18.0,17,54
1052,14,17.0,16,54
1053,15,16.5,15,54
1054,16,18.5,14,54
1055,17,20.5,13,54
1056,18,22.5,12,54
1057,19,22.0,11,54
1058,20,24.0,10,54
1059,21,26.0,9,54
1060,22,38.0,8,54
1061,0,2.0,30,55
1062,1,1.5,29,55
1063,2,3.5,28,55
1064,3,3.0,27,55
1065,4,2.5,26,55
1066,5,4.5,25,55
1067,6,6.5,24,55
1068,7,6.0,23,55
1069,8,8.0,22,55
1070,9,7.5,21,55
1071,10,9.5,20,55
1072,11,21.5,19,55
1073,0,-0.5,20,56
1074,1,1.5,19,56
1075,2,1.0,18,56
1076,3,0.5,17,56
1077,4,0.0,16,56
1078,5,2.0,15,56
1079,6,4.0,14,56
1080,7,3.5,13,56
1081,8,5.5,12,56
1082,9,5.0,11,56
1083,10,7.0,10,56
1084,11,9.0,9,56
1085,12,8.5,8,56
1086,13,10.5,7,56
1087,14,12.5,6,56
1088,15,14.5,5,56
1089,16,14.0,4,56
1090,17,13.5,3,56
1091,18,15.5,2,56
1092,19,15.0,1,56
1093,20,17.0,0,56
1094,0,2.0,40,57
1095,1,1.5,39,57
1096,2,3.5,38,57
1097,3,3.0,37,57
1098,4,5.0,36,57
1099,5,14.5,35,57
1100,0,-0.5,40,58
1101,1,1.5,39,58
1102,2,3.5,38,58
1103,3,3.0,37,58
1104,4,5.0,36,58
1105,5,5.0,35,58
1106,6,4.5,34,58
1107,7,4.0,33,58
1108,8,6.0,32,58
1109,9,5.5,31,58
1110,10,5.0,30,58
1111,11,7.0,29,58
1112,12,9.0,28,58
1113,13,8.5,27,58
1114,14,10.5,26,58
1115,15,10.0,25,58
1116,16,9.0,24,58
1117,17,8.5,23,58
1118,18,10.5,22,58
1119,19,10.5,21,58
1120,20,9.5,20,58
1121,21,11.5,19,58
1122,22,11.0,18,58
1123,23,10.0,17,58
1124,24,12.0,16,58
1125,25,11.5,15,58
1126,26,11.0,14,58
1127,27,13.0,13,58
1128,28,25.0,12,58
1129,0,2.0,30,59
1130,1,14.0,29,59
1131,0,2.0,30,60
1132,1,1.5,29,60
1133,2,1.5,28,60
1134,3,3.5,27,60
1135,4,5.5,26,60
1136,5,5.5,25,60
1137,6,5.0,24,60
1138,7,4.5,23,60
1139,8,6.5,22,60
1140,9,6.0,21,60
1141,10,8.0,20,60
1142,11,8.0,19,60
1143,12,7.5,18,60
1144,13,9.5,17,60
1145,14,9.5,16,60
1146,15,9.0,15,60
1147,16,11.0,14,60
1148,17,10.5,13,60
1149,18,10.0,12,60
1150,19,9.5,11,60
1151,20,11.5,10,60
1152,21,13.5,9,60
1153,22,13.0,8,60
1154,23,12.5,7,60
1155,24,12.0,6,60
1156,25,12.0,5,60
1157,26,11.0,4,60
1158,27,10.5,3,60
1159,28,12.5,2,60
1160,29,12.0,1,60
1161,30,14.0,0,60
1162,0,-1.0,30,61
1163,1,-1.5,29,61
1164,2,0.5,28,61
1165,3,0.0,27,61
1166,4,2.0,26,61
1167,5,1.5,25,61
1168,6,3.5,24,61
1169,7,3.0,23,61
1170,8,2.5,22,61
1171,9,2.5,21,61
1172,10,2.5,20,61
1173,11,2.5,19,61
1174,12,2.0,18,61
1175,13,4.0,17,61
1176,14,6.0,16,61
1177,15,6.0,15,61
1178,16,6.0,14,61
1179,17,5.5,13,61
1180,18,5.0,12,61
1181,19,5.0,11,61
1182,20,7.0,10,61
1183,21,9.0,9,61
1184,22,8.5,8,61
1185,23,10.5,7,61
1186,24,10.0,6,61
1187,25,10.0,5,61
1188,26,12.0,4,61
1189,27,12.0,3,61
1190,28,11.0,2,61
1191,29,11.0,1,61
1192,30,10.5,0,61
1193,0,-0.5,20,62
1194,1,-1.0,19,62
1195,2,-1.5,18,62
1196,3,-2.0,17,62
1197,4,-2.0,16,62
1198,5,-2.5,15,62
1199,6,-3.0,14,62
1200,7,-3.0,13,62
1201,8,-3.5,12,62
1202,9,-4.0,11,62
1203,10,-5.0,10,62
1204,11,-5.5,9,62
1205,12,-5.5,8,62
1206,13,-5.5,7,62
1207,14,-5.5,6,62
1208,15,-5.5,5,62
1209,16,-6.0,4,62
1210,17,-6.0,3,62
1211,18,-6.0,2,62
1212,19,-6.5,1,62
1213,20,-6.5,0,62
1214,0,-0.5,20,63
1215,1,-0.5,19,63
1216,2,-0.5,18,63
1217,3,-1.5,17,63
1218,4,0.5,16,63
1219,5,0.0,15,63
1220,6,0.0,14,63
1221,7,0.0,13,63
1222,8,2.0,12,63
1223,9,1.5,11,63
1224,10,1.0,10,63
1225,11,3.0,9,63
1226,12,5.0,8,63
1227,13,7.0,7,63
1228,14,19.0,6,63
1229,0,-0.5,25,64
1230,1,1.5,24,64
1231,2,3.5,23,64
1232,3,3.0,22,64
1233,4,5.0,21,64
1234,5,7.0,20,64
1235,6,9.0,19,64
1236,7,11.0,18,64
1237,8,11.0,17,64
1238,9,11.0,16,64
1239,10,10.5,15,64
1240,11,12.5,14,64
1241,12,14.5,13,64
1242,13,16.5,12,64
1243,14,16.0,11,64
1244,15,18.0,10,64
1245,16,20.0,9,64
1246,17,22.0,8,64
1247,18,34.0,7,64
1248,0,2.0,30,65
1249,1,14.0,29,65
1250,0,2.0,35,66
1251,1,4.0,34,66
1252,2,3.5,33,66
1253,3,3.0,32,66
1254,4,5.0,31,66
1255,5,7.0,30,66
1256,6,6.5,29,66
1257,7,8.5,28,66
1258,8,8.0,27,66
1259,9,7.5,26,66
1260,10,9.5,25,66
1261,11,11.5,24,66
1262,12,11.0,23,66
1263,13,13.0,22,66
1264,14,15.0,21,66
1265,15,14.5,20,66
1266,16,16.5,19,66
1267,17,18.5,18,66
1268,18,18.0,17,66
1269,19,20.0,16,66
1270,20,22.0,15,66
1271,21,24.0,14,66
1272,22,23.5,13,66
1273,23,25.5,12,66
1274,24,27.5,11,66
1275,25,29.5,10,66
1276,26,41.5,9,66
1277,0,-0.5,35,67
1278,1,1.5,34,67
1279,2,3.5,33,67
1280,3,3.0,32,67
1281,4,5.0,31,67
1282,5,5.0,30,67
1283,6,4.5,29,67
1284,7,4.0,28,67
1285,8,3.5,27,67
1286,9,5.5,26,67
1287,10,7.5,25,67
1288,11,7.0,24,67
1289,12,9.0,23,67
1290,13,11.0,22,67
1291,14,13.0,21,67
1292,15,25.0,20,67
1293,0,2.0,25,68
1294,1,4.0,24,68
1295,2,3.5,23,68
1296,3,5.5,22,68
1297,4,7.5,21,68
1298,5,9.5,20,68
1299,6,21.5,19,68
1300,0,2.0,35,69
1301,1,1.5,34,69
1302,2,3.5,33,69
1303,3,3.0,32,69
1304,4,5.0,31,69
1305,5,4.5,30,69
1306,6,6.5,29,69
1307,7,6.0,28,69
1308,8,5.5,27,69
1309,9,7.5,26,69
1310,10,9.5,25,69
1311,11,11.5,24,69
1312,12,11.0,23,69
1313,13,13.0,22,69
1314,14,15.0,21,69
1315,15,17.0,20,69
1316,16,29.0,19,69
1317,0,-0.5,30,70
1318,1,1.5,29,70
1319,2,3.5,28,70
1320,3,5.5,27,70
1321,4,7.5,26,70
1322,5,19.5,25,70
1323,0,2.0,20,71
1324,1,4.0,19,71
1325,2,3.0,18,71
1326,3,5.0,17,71
1327,4,17.0,16,71
1328,0,2.0,25,72
1329,1,1.0,24,72
1330,2,0.5,23,72
1331,3,2.5,22,72
1332,4,4.5,21,72
1333,5,16.5,20,72
1334,0,-0.5,25,73
1335,1,1.5,24,73
1336,2,1.0,23,73
1337,3,3.0,22,73
1338,4,15.0,21,73
1339,0,2.0,40,74
1340,1,1.5,39,74
1341,2,3.5,38,74
1342,3,5.5,37,74
1343,4,5.0,36,74
1344,5,4.5,35,74
1345,6,4.0,34,74
1346,7,3.5,33,74
1347,8,5.5,32,74
1348,9,7.5,31,74
1349,10,7.0,30,74
1350,11,9.0,29,74
1351,12,8.5,28,74
1352,13,8.0,27,74
1353,14,10.0,26,74
1354,15,12.0,25,74
1355,16,14.0,24,74
1356,17,16.0,23,74
1357,18,18.0,22,74
1358,19,17.5,21,74
1359,20,19.5,20,74
1360,21,31.5,19,74
1361,0,2.0,20,75
1362,1,4.0,19,75
1363,2,6.0,18,75
1364,3,5.5,17,75
1365,4,7.5,16,75
1366,5,7.0,15,75
1367,6,9.0,14,75
1368,7,11.0,13,75
1369,8,13.0,12,75
1370,9,25.0,11,75
1371,0,-0.5,20,76
1372,1,1.5,19,76
1373,2,3.5,18,76
1374,3,3.0,17,76
1375,4,5.0,16,76
1376,5,4.5,15,76
1377,6,6.5,14,76
1378,7,6.5,13,76
1379,8,6.0,12,76
1380,9,8.0,11,76
1381,10,20.0,10,76
1382,0,2.0,40,77
1383,1,1.0,39,77
1384,2,3.0,38,77
1385,3,2.0,37,77
1386,4,1.0,36,77
1387,5,3.0,35,77
1388,6,2.5,34,77
1389,7,4.5,33,77
1390,8,4.0,32,77
1391,9,6.0,31,77
1392,10,5.0,30,77
1393,11,4.5,29,77
1394,12,4.0,28,77
1395,13,6.0,27,77
1396,14,8.0,26,77
1397,15,10.0,25,77
1398,16,12.0,24,77
1399,17,11.5,23,77
1400,18,13.5,22,77
1401,19,15.5,21,77
1402,20,17.5,20,77
1403,21,17.0,19,77
1404,22,19.0,18,77
1405,23,21.0,17,77
1406,24,23.0,16,77
1407,25,23.0,15,77
1408,26,35.0,14,77
1409,0,2.0,20,78
1410,1,4.0,19,78
1411,2,3.5,18,78
1412,3,5.5,17,78
1413,4,7.5,16,78
1414,5,9.5,15,78
1415,6,11.5,14,78
1416,7,11.0,13,78
1417,8,13.0,12,78
1418,9,15.0,11,78
1419,10,17.0,10,78
1420,11,29.0,9,78
1421,0,2.0,20,79
1422,1,4.0,19,79
1423,2,3.5,18,79
1424,3,5.5,17,79
1425,4,5.0,16,79
1426,5,4.5,15,79
1427,6,6.5,14,79
1428,7,8.5,13,79
1429,8,10.5,12,79
1430,9,10.0,11,79
1431,10,12.0,10,79
1432,11,14.0,9,79
1433,12,16.0,8,79
1434,13,28.0,7,79
1435,0,2.0,45,80
1436,1,4.0,44,80
1437,2,6.0,43,80
1438,3,5.5,42,80
1439,4,7.5,41,80
1440,5,7.0,40,80
1441,6,6.5,39,80
1442,7,8.5,38,80
1443,8,10.5,37,80
1444,9,10.0,36,80
1445,10,12.0,35,80
1446,11,11.0,34,80
1447,12,13.0,33,80
1448,13,13.0,32,80
1449,14,13.0,31,80
1450,15,12.5,30,80
1451,16,12.5,29,80
1452,17,14.5,28,80
1453,18,26.5,27,80
1454,0,-0.5,30,81
1455,1,1.5,29,81
1456,2,3.5,28,81
1457,3,3.0,27,81
1458,4,5.0,26,81
1459,5,4.5,25,81
1460,6,4.0,24,81
1461,7,6.0,23,81
1462,8,8.0,22,81
1463,9,7.5,21,81
1464,10,9.5,20,81
1465,11,9.0,19,81
1466,12,11.0,18,81
1467,13,10.5,17,81
1468,14,10.0,16,81
1469,15,12.0,15,81
1470,16,14.0,14,81
1471,17,13.5,13,81
1472,18,13.0,12,81
1473,19,15.0,11,81
1474,20,17.0,10,81
1475,21,16.5,9,81
1476,22,18.5,8,81
1477,23,18.0,7,81
1478,24,17.5,6,81
1479,25,19.5,5,81
1480,26,21.5,4,81
1481,27,21.5,3,81
1482,28,23.5,2,81
1483,29,25.5,1,81
1484,30,25.0,0,81
1485,0,-0.5,25,82
1486,1,1.5,24,82
1487,2,3.5,23,82
1488,3,3.5,22,82
1489,4,5.5,21,82
1490,5,5.0,20,82
1491,6,7.0,19,82
1492,7,9.0,18,82
1493,8,11.0,17,82
1494,9,10.0,16,82
1495,10,12.0,15,82
1496,11,14.0,14,82
1497,12,14.0,13,82
1498,13,26.0,12,82
1499,0,2.0,20,83
1500,1,4.0,19,83
1501,2,3.5,18,83
1502,3,5.5,17,83
1503,4,7.5,16,83
1504,5,9.5,15,83
1505,6,9.0,14,83
1506,7,11.0,13,83
1507,8,13.0,12,83
1508,9,15.0,11,83
1509,10,14.5,10,83
1510,11,16.5,9,83
1511,12,18.5,8,83
1512,13,20.5,7,83
1513,14,20.0,6,83
1514,15,22.0,5,83
1515,16,24.0,4,83
1516,17,26.0,3,83
1517,18,25.5,2,83
1518,19,27.5,1,83
1519,20,29.5,0,83
1520,0,-0.5,20,84
1521,1,-0.5,19,84
1522,2,1.5,18,84
1523,3,1.0,17,84
1524,4,3.0,16,84
1525,5,5.0,15,84
1526,6,17.0,14,84
1527,0,2.0,25,85
1528,1,1.5,24,85
1529,2,3.5,23,85
1530,3,5.5,22,85
1531,4,7.5,21,85
1532,5,9.5,20,85
1533,6,11.5,19,85
1534,7,11.5,18,85
1535,8,13.5,17,85
1536,9,13.0,16,85
1537,10,13.0,15,85
1538,11,15.0,14,85
1539,12,17.0,13,85
1540,13,19.0,12,85
1541,14,31.0,11,85
1542,0,2.0,20,86
1543,1,4.0,19,86
1544,2,6.0,18,86
1545,3,5.5,17,86
1546,4,7.5,16,86
1547,5,9.5,15,86
1548,6,8.5,14,86
1549,7,10.5,13,86
1550,8,10.0,12,86
1551,9,12.0,11,86
1552,10,14.0,10,86
1553,11,16.0,9,86
1554,12,28.0,8,86
1555,0,2.0,30,87
1556,1,2.0,29,87
1557,2,4.0,28,87
1558,3,6.0,27,87
1559,4,8.0,26,87
1560,5,8.0,25,87
1561,6,10.0,24,87
1562,7,22.0,23,87
1563,0,2.0,35,88
1564,1,4.0,34,88
1565,2,3.5,33,88
1566,3,5.5,32,88
1567,4,5.5,31,88
1568,5,7.5,30,88
1569,6,9.5,29,88
1570,7,9.0,28,88
1571,8,11.0,27,88
1572,9,13.0,26,88
1573,10,15.0,25,88
1574,11,17.0,24,88
1575,12,19.0,23,88
1576,13,31.0,22,88
1577,0,2.0,20,89
1578,1,1.5,19,89
1579,2,3.5,18,89
1580,3,5.5,17,89
1581,4,7.5,16,89
1582,5,19.5,15,89
1583,0,-0.5,25,90
1584,1,-1.0,24,90
1585,2,-1.5,23,90
1586,3,-2.0,22,90
1587,4,-2.5,21,90
1588,5,-0.5,20,90
1589,6,-0.5,19,90
1590,7,-0.5,18,90
1591,8,-1.0,17,90
1592,9,-1.5,16,90
1593,10,0.5,15,90
1594,11,2.5,14,90
1595,12,4.5,13,90
1596,13,3.5,12,90
1597,14,3.5,11,90
1598,15,3.0,10,90
1599,16,5.0,9,90
1600,17,7.0,8,90
1601,18,9.0,7,90
1602,19,11.0,6,90
1603,20,10.5,5,90
1604,21,12.5,4,90
1605,22,14.5,3,90
1606,23,16.5,2,90
1607,24,15.5,1,90
1608,25,14.5,0,90
1609,0,2.0,55,91
1610,1,1.5,54,91
1611,2,1.0,53,91
1612,3,0.0,52,91
1613,4,2.0,51,91
1614,5,1.0,50,91
1615,6,3.0,49,91
1616,7,5.0,48,91
1617,8,7.0,47,91
1618,9,9.0,46,91
1619,10,8.5,45,91
1620,11,8.5,44,91
1621,12,8.0,43,91
1622,13,10.0,42,91
1623,14,12.0,41,91
1624,15,11.5,40,91
1625,16,13.5,39,91
1626,17,15.5,38,91
1627,18,17.5,37,91
1628,19,19.5,36,91
1629,20,21.5,35,91
1630,21,23.5,34,91
1631,22,23.0,33,91
1632,23,22.5,32,91
1633,24,22.0,31,91
1634,25,24.0,30,91
1635,26,23.5,29,91
1636,27,23.0,28,91
1637,28,25.0,27,91
1638,29,24.5,26,91
1639,30,26.5,25,91
1640,31,26.0,24,91
1641,32,26.0,23,91
1642,33,26.0,22,91
1643,34,28.0,21,91
1644,35,30.0,20,91
1645,36,32.0,19,91
1646,37,31.5,18,91
1647,38,31.0,17,91
1648,39,33.0,16,91
1649,40,35.0,15,91
1650,41,37.0,14,91
1651,42,36.5,13,91
1652,43,36.5,12,91
1653,44,36.0,11,91
1654,45,38.0,10,91
1655,46,40.0,9,91
1656,47,40.0,8,91
1657,48,42.0,7,91
1658,49,42.0,6,91
1659,50,42.0,5,91
1660,51,42.0,4,91
1661,52,51.5,3,91
1662,0,-0.5,20,92
1663,1,1.5,19,92
1664,2,0.5,18,92
1665,3,2.5,17,92
1666,4,2.5,16,92
1667,5,2.0,15,92
1668,6,1.5,14,92
1669,7,3.5,13,92
1670,8,5.5,12,92
1671,9,5.0,11,92
1672,10,4.5,10,92
1673,11,6.5,9,92
1674,12,8.5,8,92
1675,13,8.5,7,92
1676,14,8.5,6,92
1677,15,7.5,5,92
1678,16,7.0,4,92
1679,17,6.5,3,92
1680,18,8.5,2,92
1681,19,10.5,1,92
1682,20,10.5,0,92
1683,0,-0.5,20,93
1684,1,1.5,19,93
1685,2,3.5,18,93
1686,3,3.5,17,93
1687,4,3.0,16,93
1688,5,5.0,15,93
1689,6,4.5,14,93
1690,7,6.5,13,93
1691,8,8.5,12,93
1692,9,10.5,11,93
1693,10,10.0,10,93
1694,11,12.0,9,93
1695,12,14.0,8,93
1696,13,16.0,7,93
1697,14,15.5,6,93
1698,15,17.5,5,93
1699,16,19.5,4,93
1700,17,21.5,3,93
1701,18,21.0,2,93
1702,19,23.0,1,93
1703,20,25.0,0,93
1704,0,2.0,25,94
1705,1,1.5,24,94
1706,2,1.0,23,94
1707,3,3.0,22,94
1708,4,5.0,21,94
1709,5,4.5,20,94
1710,6,6.5,19,94
1711,7,6.0,18,94
1712,8,5.5,17,94
1713,9,4.5,16,94
1714,10,3.5,15,94
1715,11,5.5,14,94
1716,12,7.5,13,94
1717,13,7.0,12,94
1718,14,6.5,11,94
1719,15,8.5,10,94
1720,16,10.5,9,94
1721,17,10.0,8,94
1722,18,12.0,7,94
1723,19,11.5,6,94
1724,20,13.5,5,94
1725,21,13.0,4,94
1726,22,15.0,3,94
1727,23,17.0,2,94
1728,24,19.0,1,94
1729,25,18.5,0,94
1730,0,-0.5,30,95
1731,1,1.5,29,95
1732,2,1.0,28,95
1733,3,0.5,27,95
1734,4,2.5,26,95
1735,5,4.5,25,95
1736,6,4.0,24,95
1737,7,6.0,23,95
1738,8,5.5,22,95
1739,9,7.5,21,95
1740,10,7.0,20,95
1741,11,6.5,19,95
1742,12,8.5,18,95
1743,13,10.5,17,95
1744,14,10.0,16,95
1745,15,12.0,15,95
1746,16,11.5,14,95
1747,17,13.5,13,95
1748,18,15.5,12,95
1749,19,17.5,11,95
1750,20,17.0,10,95
1751,21,19.0,9,95
1752,22,21.0,8,95
1753,23,20.5,7,95
1754,24,22.5,6,95
1755,25,24.5,5,95
1756,26,26.5,4,95
1757,27,26.0,3,95
1758,28,28.0,2,95
1759,29,30.0,1,95
1760,30,32.0,0,95
1761,0,-1.0,45,96
1762,1,-1.5,44,96
1763,2,-2.0,43,96
1764,3,0.0,42,96
1765,4,2.0,41,96
1766,5,1.5,40,96
1767,6,3.5,39,96
1768,7,3.0,38,96
1769,8,5.0,37,96
1770,9,4.5,36,96
1771,10,3.5,35,96
1772,11,3.5,34,96
1773,12,5.5,33,96
1774,13,5.0,32,96
1775,14,4.0,31,96
1776,15,6.0,30,96
1777,16,5.5,29,96
1778,17,5.0,28,96
1779,18,4.5,27,96
1780,19,4.0,26,96
1781,20,6.0,25,96
1782,21,5.0,24,96
1783,22,5.0,23,96
1784,23,4.0,22,96
1785,24,3.5,21,96
1786,25,3.0,20,96
1787,26,2.5,19,96
1788,27,2.0,18,96
1789,28,1.5,17,96
1790,29,1.5,16,96
1791,30,1.5,15,96
1792,31,0.5,14,96
1793,32,0.5,13,96
1794,33,0.0,12,96
1795,34,-0.5,11,96
1796,35,-0.5,10,96
1797,36,-1.0,9,96
1798,37,-1.0,8,96
1799,38,-2.0,7,96
1800,39,-2.0,6,96
1801,40,-2.5,5,96
1802,41,-3.5,4,96
1803,42,-1.5,3,96
1804,43,-1.5,2,96
1805,44,-1.5,1,96
1806,45,0.5,0,96
1807,0,-0.5,35,97
1808,1,-1.0,34,97
1809,2,-1.5,33,97
1810,3,-1.5,32,97
1811,4,-1.5,31,97
1812,5,0.5,30,97
1813,6,2.5,29,97
1814,7,1.5,28,97
1815,8,3.5,27,97
1816,9,3.5,26,97
1817,10,2.5,25,97
1818,11,2.5,24,97
1819,12,4.5,23,97
1820,13,4.0,22,97
1821,14,3.5,21,97
1822,15,2.5,20,97
1823,16,2.5,19,97
1824,17,4.5,18,97
1825,18,6.5,17,97
1826,19,5.5,16,97
1827,20,5.0,15,97
1828,21,5.0,14,97
1829,22,17.0,13,97
1830,0,2.0,25,98
1831,1,4.0,24,98
1832,2,4.0,23,98
1833,3,6.0,22,98
1834,4,8.0,21,98
1835,5,10.0,20,98
1836,6,9.5,19,98
1837,7,11.5,18,98
1838,8,13.5,17,98
1839,9,15.5,16,98
1840,10,17.5,15,98
1841,11,29.5,14,98
1842,0,2.0,25,99
1843,1,4.0,24,99
1844,2,6.0,23,99
1845,3,5.5,22,99
1846,4,7.5,21,99
1847,5,9.5,20,99
1848,6,11.5,19,99
1849,7,10.5,18,99
1850,8,10.0,17,99
1851,9,9.5,16,99
1852,10,11.5,15,99
1853,11,13.5,14,99
1854,12,13.0,13,99
1855,13,15.0,12,99
1856,14,17.0,11,99
1857,15,29.0,10,99
1858,0,-0.5,25,100
1859,1,1.5,24,100
1860,2,3.5,23,100
1861,3,3.0,22,100
1862,4,2.5,21,100
1863,5,4.5,20,100
1864,6,6.5,19,100
1865,7,8.5,18,100
1866,8,10.5,17,100
1867,9,12.5,16,100
1868,10,12.0,15,100
1869,11,14.0,14,100
1870,12,16.0,13,100
1871,13,18.0,12,100
1872,14,30.0,11,100
